Date,Open,High,Low,Close,Adj Close,Volume
2012-10-01,93.370003,94.959999,91.389999,93.669998,79.476448,24745400
2012-11-01,93.769997,95.919998,87.080002,93.300003,79.162521,37681600
2012-12-01,93.250000,93.669998,88.790001,92.290001,79.278564,39181800
2013-01-01,93.790001,96.519997,86.720001,86.870003,74.622688,50468300
2013-02-01,87.519997,89.080002,85.879997,88.000000,75.593384,67952700
2013-03-01,87.750000,96.589996,86.510002,96.519997,84.018982,37656500
2013-04-01,96.139999,99.489998,94.000000,99.089996,86.256104,37978800
2013-05-01,98.900002,108.800003,98.769997,105.830002,92.123169,49673500
2013-06-01,106.000000,109.260002,103.040001,108.459999,95.435280,34733100
2013-07-01,108.459999,121.570000,105.540001,120.120003,105.695053,32997000
2013-08-01,120.760002,126.730003,120.750000,122.419998,107.718849,37231100
2013-09-01,123.349998,131.600006,122.540001,127.550003,113.289436,28056200
2013-10-01,127.769997,134.960007,121.519997,133.339996,118.432091,38455500
2013-11-01,133.539993,144.429993,133.429993,141.669998,125.830788,38021600
2013-12-01,141.850006,149.990005,135.389999,148.660004,133.278351,28866500
2014-01-01,147.050003,158.429993,145.119995,150.910004,135.295471,45547000
2014-02-01,150.539993,168.410004,144.690002,162.300003,145.507004,43922400
2014-03-01,160.820007,167.869995,157.009995,163.240005,147.570084,38104200
2014-04-01,163.520004,165.130005,153.539993,164.139999,148.383682,32120800
2014-05-01,163.720001,168.000000,159.889999,163.649994,147.940750,25879300
2014-06-01,163.880005,168.869995,160.360001,160.729996,146.503052,21520200
2014-07-01,160.039993,171.360001,156.229996,166.970001,152.190750,28757600
2014-08-01,166.720001,177.190002,162.520004,174.000000,158.598480,23724200
2014-09-01,175.139999,184.089996,172.369995,182.779999,167.866150,28349400
2014-10-01,181.149994,191.919998,166.279999,190.570007,175.020477,44794300
2014-11-01,191.300003,192.940002,184.389999,191.559998,175.929718,25395300
2014-12-01,190.929993,198.720001,182.410004,192.570007,178.274643,26296900
2015-01-01,192.100006,198.880005,186.800003,188.369995,174.386444,26623300
2015-02-01,188.410004,207.059998,186.009995,200.050003,185.199371,26014100
2015-03-01,200.050003,206.190002,195.600006,202.960007,189.279266,27222100
2015-04-01,202.100006,202.550003,185.649994,186.600006,174.022034,28405400
2015-05-01,186.800003,194.309998,185.910004,188.199997,175.514175,21135400
2015-06-01,189.479996,194.490005,185.330002,185.899994,174.739014,26427900
2015-07-01,186.009995,210.410004,186.009995,207.100006,194.666229,28545400
2015-08-01,207.270004,213.339996,181.910004,201.179993,189.101608,29179100
2015-09-01,197.869995,210.529999,197.020004,207.309998,196.296906,27774900
2015-10-01,206.309998,225.149994,201.809998,219.830002,208.151794,30518000
2015-11-01,219.889999,227.910004,211.779999,219.160004,207.517365,27697500
2015-12-01,220.059998,223.100006,211.850006,217.149994,207.127716,27197500
2016-01-01,214.000000,221.000000,200.470001,211.000000,201.261551,40440200
2016-02-01,209.259995,220.139999,203.649994,215.789993,205.830475,32692000
2016-03-01,216.589996,223.860001,210.899994,221.500000,212.873276,24925500
2016-04-01,219.960007,234.589996,219.169998,232.380005,223.329559,21620300
2016-05-01,232.740005,245.369995,231.369995,236.229996,227.029602,23064500
2016-06-01,236.229996,248.720001,234.750000,248.169998,240.145050,28272100
2016-07-01,248.169998,263.369995,247.880005,252.729996,244.557587,54435100
2016-08-01,252.630005,266.929993,238.600006,242.970001,235.113174,146210400
2016-09-01,243.130005,247.479996,235.279999,239.720001,233.545670,30218900
2016-10-01,238.710007,252.000000,228.500000,246.380005,240.034119,28911600
2016-11-01,247.190002,269.739990,236.210007,265.250000,258.418091,32647700
2016-12-01,265.290009,269.899994,245.500000,249.940002,245.180405,34673900
2017-01-01,251.199997,259.739990,248.000000,251.330002,246.543945,30318300
2017-02-01,250.830002,270.000000,249.979996,266.579987,261.503540,20301200
2017-03-01,269.089996,274.570007,264.040009,267.600006,264.312592,22113300
2017-04-01,267.600006,276.640015,266.320007,269.450012,266.139862,18985400
2017-05-01,269.549988,284.000000,266.010010,281.130005,277.676361,19550500
2017-06-01,281.179993,284.980011,273.920013,277.609985,275.970306,19219700
2017-07-01,277.390015,293.839996,277.200012,292.130005,290.404572,20414600
2017-08-01,293.929993,308.480011,291.899994,305.390015,303.586273,23313800
2017-09-01,305.959991,311.359985,298.399994,310.290009,310.290009,22599900
2017-10-01,310.790009,322.190002,303.309998,308.160004,308.160004,23050400
