Date,Open,High,Low,Close,Adj Close,Volume
2012-10-01,92.900002,95.459999,87.410004,87.599998,77.427979,68655700
2012-11-01,87.940002,91.970001,86.739998,90.949997,80.388992,58270800
2012-12-01,91.410004,94.139999,89.599998,92.849998,82.612534,54850200
2013-01-01,94.190002,101.949997,93.959999,100.550003,89.463554,62614800
2013-02-01,101.440002,104.559998,100.580002,104.000000,92.533165,47905000
2013-03-01,103.389999,106.879997,102.589996,106.309998,95.172577,50128700
2013-04-01,106.000000,108.720001,102.889999,104.709999,93.740219,67230500
2013-05-01,104.779999,112.379997,104.419998,110.269997,98.717712,62323200
2013-06-01,110.699997,113.250000,107.150002,109.349998,98.452248,53296100
2013-07-01,108.370003,118.599998,108.209999,117.430000,105.726990,52519700
2013-08-01,118.379997,119.260002,112.360001,113.580002,102.260681,44047400
2013-09-01,114.570000,122.269997,112.849998,119.410004,108.104416,53217500
2013-10-01,119.690002,126.379997,116.650002,125.849998,113.934685,54356200
2013-11-01,126.760002,134.160004,124.860001,133.509995,120.869446,45827900
2013-12-01,131.669998,140.429993,125.150002,140.250000,127.594322,73382000
2014-01-01,138.050003,139.289993,126.419998,128.190002,116.622589,60369400
2014-02-01,128.220001,135.199997,123.610001,134.729996,122.572426,62329700
2014-03-01,133.070007,135.869995,129.699997,135.660004,124.229462,60219300
2014-04-01,135.880005,139.520004,132.020004,139.089996,127.370468,52411200
2014-05-01,139.500000,143.369995,138.649994,142.550003,130.538895,48494200
2014-06-01,142.270004,145.529999,141.610001,143.240005,131.975449,35654200
2014-07-01,143.410004,146.429993,140.600006,140.889999,129.810226,43313100
2014-08-01,140.149994,145.389999,138.429993,144.000000,132.675674,41032800
2014-09-01,143.300003,147.869995,140.660004,141.679993,131.316437,51777700
2014-10-01,141.160004,154.440002,130.600006,153.770004,142.522095,84979600
2014-11-01,153.139999,160.860001,152.979996,160.089996,148.379776,41063300
2014-12-01,158.350006,168.160004,155.589996,164.320007,153.117844,53439800
2015-01-01,164.710007,166.570007,157.740005,162.300003,151.235565,54720500
2015-02-01,162.119995,169.979996,160.889999,168.649994,157.152664,37318800
2015-03-01,168.160004,170.500000,161.210007,164.949997,154.660919,48099100
2015-04-01,164.289993,167.699997,156.009995,156.389999,146.634872,53233500
2015-05-01,156.789993,163.770004,156.550003,159.080002,149.157074,42812300
2015-06-01,159.100006,160.869995,153.919998,154.300003,145.590088,48498000
2015-07-01,156.130005,157.940002,147.699997,151.339996,142.797180,54769600
2015-08-01,150.789993,153.240005,134.000000,142.139999,134.116470,59177300
2015-09-01,139.479996,145.550003,135.389999,141.770004,134.698303,65025100
2015-10-01,142.210007,158.679993,138.570007,157.210007,149.368164,54326800
2015-11-01,157.509995,160.089996,155.600006,156.580002,148.769577,42405000
2015-12-01,156.410004,158.690002,146.690002,150.639999,144.066238,61082900
2016-01-01,148.050003,151.000000,134.639999,151.000000,144.410538,63774600
2016-02-01,149.330002,159.500000,146.050003,156.869995,150.024368,52714600
2016-03-01,158.750000,167.500000,157.610001,166.630005,160.509842,48571200
2016-04-01,165.630005,170.770004,164.649994,167.380005,161.232285,38808500
2016-05-01,167.300003,171.270004,163.169998,168.320007,162.137772,36421000
2016-06-01,167.779999,175.139999,165.160004,175.119995,169.811234,46954200
2016-07-01,175.139999,182.270004,173.509995,178.360001,172.953018,38573800
2016-08-01,177.080002,181.470001,177.080002,179.240005,173.806366,30847900
2016-09-01,179.309998,181.660004,174.389999,176.229996,171.952393,38129500
2016-10-01,175.330002,175.949997,165.110001,165.300003,161.287720,41869500
2016-11-01,165.399994,175.509995,163.850006,171.740005,167.571396,43839600
2016-12-01,171.639999,180.059998,171.089996,178.490005,175.274155,43275700
2017-01-01,178.830002,180.000000,173.809998,174.820007,171.670258,37973900
2017-02-01,175.169998,188.410004,173.550003,186.350006,182.992523,38913300
2017-03-01,188.080002,193.500000,188.009995,191.330002,189.106369,44760300
2017-04-01,191.869995,197.119995,188.619995,195.830002,193.554077,34988200
2017-05-01,195.500000,204.470001,193.539993,204.470001,202.093658,40020700
2017-06-01,204.250000,214.570007,203.679993,208.190002,206.999390,40505700
2017-07-01,209.139999,213.410004,197.169998,201.169998,200.019531,35520800
2017-08-01,202.289993,208.630005,201.330002,204.320007,203.151520,34864200
2017-09-01,204.610001,214.649994,200.509995,209.899994,209.899994,35746200
2017-10-01,210.729996,238.899994,210.029999,230.190002,230.190002,46169500
