Date,Open,High,Low,Close,Adj Close,Volume
2012-10-01,25.465000,25.650000,22.135000,22.950001,21.143827,412758000
2012-11-01,22.870001,26.155001,22.695000,25.934999,23.893908,332715600
2012-12-01,26.070000,27.450001,24.780001,26.815001,24.807446,309576800
2013-01-01,27.295000,28.635000,26.840000,28.059999,25.959234,283483800
2013-02-01,28.285000,28.549999,26.260000,27.424999,25.371775,192701000
2013-03-01,27.315001,29.485001,27.000000,28.475000,26.442165,220112400
2013-04-01,28.565001,30.459999,28.325001,30.420000,28.248308,212049200
2013-05-01,30.275000,32.465000,29.799999,31.570000,29.316214,168382200
2013-06-01,31.629999,33.740002,31.155001,32.755001,30.519188,201953000
2013-07-01,33.044998,36.759998,32.910000,35.645000,33.211922,217257800
2013-08-01,36.134998,37.134998,34.930000,35.259998,32.853199,147060600
2013-09-01,35.849998,38.919998,35.465000,38.485001,35.960152,149488400
2013-10-01,38.490002,40.810001,37.224998,40.525002,37.866318,204986200
2013-11-01,40.770000,41.250000,39.500000,40.730000,38.057869,175806400
2013-12-01,40.744999,40.845001,37.955002,39.195000,36.741528,186721400
2014-01-01,39.035000,39.134998,35.435001,35.560001,33.334064,291179000
2014-02-01,35.500000,37.595001,34.334999,35.480000,33.259071,259867000
2014-03-01,35.005001,39.320000,35.000000,36.689999,34.523472,243879800
2014-04-01,36.820000,37.490002,33.965000,35.310001,33.224964,229999800
2014-05-01,35.375000,36.889999,34.570000,36.619999,34.457607,165484600
2014-06-01,36.610001,39.174999,36.580002,38.689999,36.539333,157418200
2014-07-01,38.945000,40.320000,38.560001,38.840000,36.680996,174198400
2014-08-01,38.750000,39.235001,38.080002,38.904999,36.742374,123725400
2014-09-01,38.849998,38.990002,36.889999,37.730000,35.752594,166706200
2014-10-01,37.840000,38.834999,35.384998,37.779999,35.799976,232344600
2014-11-01,37.985001,40.820000,37.735001,40.605000,38.476913,140502400
2014-12-01,40.500000,42.099998,39.220001,41.025002,39.035480,222092000
2015-01-01,41.064999,44.794998,39.279999,43.764999,41.642612,133510200
2015-02-01,43.840000,47.415001,42.930000,46.744999,44.478092,75067500
2015-03-01,46.665001,49.599998,45.610001,47.349998,45.383850,97834900
2015-04-01,47.139999,52.090000,46.279999,49.580002,47.521255,158706600
2015-05-01,49.950001,52.230000,48.570000,51.959999,49.802429,134399900
2015-06-01,51.959999,54.750000,51.099998,53.619999,51.557014,150790500
2015-07-01,53.860001,59.310001,53.310001,57.930000,55.701180,177871800
2015-08-01,58.619999,59.320000,42.049999,55.950001,53.797363,254865100
2015-09-01,53.000000,58.959999,52.740002,56.840000,54.803818,187458800
2015-10-01,56.990002,64.000000,55.889999,62.570000,60.328541,194690100
2015-11-01,63.009998,63.189999,59.500000,61.389999,59.190819,141530900
2015-12-01,61.080002,62.540001,58.270000,60.029999,58.066936,174837100
2016-01-01,58.770000,60.880001,54.939999,60.770000,58.782742,262629000
2016-02-01,60.660000,61.790001,52.630001,58.209999,56.306458,223734600
2016-03-01,58.770000,60.450001,56.570000,59.700001,57.936451,180465500
2016-04-01,59.610001,61.639999,55.290001,56.230000,54.568954,197505700
2016-05-01,56.290001,57.599998,54.189999,54.889999,53.268539,164771800
2016-06-01,54.759998,57.189999,53.410000,57.119999,55.626617,186883000
2016-07-01,57.040001,58.840000,56.060001,58.049999,56.532299,203675300
2016-08-01,58.000000,58.049999,54.849998,56.230000,54.759888,179246700
2016-09-01,56.299999,56.650002,52.900002,54.139999,52.908142,192708700
2016-10-01,54.099998,54.459999,52.590000,53.070000,51.862488,148493600
2016-11-01,53.139999,58.250000,50.840000,57.970001,56.650997,236969400
2016-12-01,57.340000,59.540001,55.400002,55.520000,54.508068,165840600
2017-01-01,55.910000,59.000000,54.880001,55.220001,54.213543,188742200
2017-02-01,55.490002,57.849998,53.810001,56.869999,55.833469,195815400
2017-03-01,57.270000,58.660000,54.090000,58.389999,57.584080,225544200
2017-04-01,58.279999,61.939999,57.380001,60.060001,59.231030,181309100
2017-05-01,60.000000,63.610001,58.869999,63.610001,62.732033,160468800
2017-06-01,63.509998,64.870003,57.959999,58.310001,57.742065,170362600
2017-07-01,58.900002,59.660000,53.410000,53.980000,53.454239,221103700
2017-08-01,54.570000,56.119999,52.580002,54.860001,54.325668,235572800
2017-09-01,54.900002,55.599998,53.049999,53.709999,53.426968,184484300
2017-10-01,53.860001,56.430000,53.660000,54.840000,54.551014,178855400
