Date,Open,High,Low,Close,Adj Close,Volume
2012-10-01,24.530001,27.000000,23.200001,24.010000,24.010000,120876800
2012-11-01,24.299999,24.719999,15.690000,17.940001,17.940001,272449700
2012-12-01,17.650000,21.690001,17.100000,19.709999,19.709999,181987000
2013-01-01,20.010000,21.120001,17.360001,20.330000,20.330000,191127700
2013-02-01,20.510000,23.100000,16.570000,17.570000,17.570000,228603600
2013-03-01,17.540001,17.950001,14.200000,15.110000,15.110000,366540600
2013-04-01,15.100000,17.700001,13.550000,16.420000,16.420000,566411700
2013-05-01,16.350000,19.629999,15.900000,17.580000,17.580000,303171300
2013-06-01,17.700001,18.900000,15.040000,17.080000,17.080000,148790500
2013-07-01,17.370001,17.799999,14.100000,14.600000,14.600000,143683400
2013-08-01,15.510000,15.530000,12.120000,12.480000,12.480000,690463000
2013-09-01,12.690000,14.650000,8.590000,8.800000,8.800000,893812100
2013-10-01,8.860000,9.090000,6.240000,7.500000,7.500000,942151500
2013-11-01,7.710000,10.300000,7.570000,10.190000,10.190000,821045000
2013-12-01,9.970000,10.220000,7.800000,9.150000,9.150000,555780500
2014-01-01,9.110000,9.170000,5.680000,5.920000,5.920000,636220000
2014-02-01,5.970000,7.650000,4.900000,7.280000,7.280000,626627400
2014-03-01,7.110000,9.280000,7.040000,8.620000,8.620000,551911200
2014-04-01,8.630000,9.170000,7.040000,8.520000,8.520000,345666800
2014-05-01,8.570000,9.930000,8.030000,8.990000,8.990000,534790500
2014-06-01,9.010000,9.190000,8.280000,9.050000,9.050000,266921800
2014-07-01,9.110000,9.560000,8.450000,9.380000,9.380000,268973400
2014-08-01,9.440000,11.240000,8.950000,10.800000,10.800000,541910500
2014-09-01,10.900000,11.300000,9.540000,10.040000,10.040000,354367200
2014-10-01,9.940000,10.200000,6.730000,7.610000,7.610000,495640500
2014-11-01,7.600000,8.100000,6.920000,8.010000,8.010000,339456600
2014-12-01,7.920000,7.930000,5.900000,6.480000,6.480000,331070200
2015-01-01,6.490000,8.300000,6.190000,7.270000,7.270000,310771400
2015-02-01,7.170000,9.180000,7.010000,8.500000,8.500000,272987300
2015-03-01,8.460000,8.490000,7.240000,8.410000,8.410000,259951900
2015-04-01,8.450000,9.500000,8.170000,8.300000,8.300000,235950400
2015-05-01,8.310000,9.080000,8.020000,8.590000,8.590000,332939700
2015-06-01,8.570000,8.990000,8.100000,8.470000,8.470000,229086800
2015-07-01,8.570000,9.390000,8.140000,8.240000,8.240000,201426400
2015-08-01,8.210000,9.300000,7.210000,9.110000,9.110000,326725700
2015-09-01,8.940000,10.040000,8.940000,9.290000,9.290000,209175900
2015-10-01,9.260000,10.090000,8.880000,9.170000,9.170000,249001400
2015-11-01,9.140000,9.340000,7.190000,7.970000,7.970000,368051500
2015-12-01,7.990000,8.150000,6.500000,6.660000,6.660000,254613800
2016-01-01,6.530000,7.470000,6.000000,7.260000,7.260000,295400200
2016-02-01,7.180000,10.230000,6.880000,10.200000,10.200000,325762800
2016-03-01,10.200000,11.990000,9.900000,11.060000,11.060000,316257800
2016-04-01,11.010000,11.130000,9.170000,9.280000,9.280000,260510200
2016-05-01,9.500000,9.750000,7.100000,7.790000,7.790000,421962000
2016-06-01,7.790000,9.100000,7.700000,8.880000,8.880000,268739800
2016-07-01,8.800000,9.820000,8.300000,9.660000,9.660000,219119800
2016-08-01,9.730000,11.300000,8.500000,9.430000,9.430000,422103400
2016-09-01,9.480000,10.460000,9.090000,9.220000,9.220000,274770400
2016-10-01,9.200000,9.690000,8.250000,8.590000,8.590000,277648700
2016-11-01,8.570000,9.980000,7.920000,9.470000,9.470000,391739500
2016-12-01,9.470000,10.740000,8.210000,8.310000,8.310000,344450900
2017-01-01,8.350000,8.800000,6.350000,6.650000,6.650000,516985100
2017-02-01,6.660000,7.420000,6.180000,6.340000,6.340000,388407000
2017-03-01,6.420000,6.480000,5.450000,6.160000,6.160000,402916400
2017-04-01,6.150000,6.200000,5.320000,5.380000,5.380000,362957000
2017-05-01,5.360000,5.730000,4.170000,4.700000,4.700000,452615400
2017-06-01,4.720000,5.210000,4.250000,4.650000,4.650000,446746800
2017-07-01,4.640000,5.630000,4.400000,5.410000,5.410000,242476700
2017-08-01,5.410000,5.600000,3.450000,3.870000,3.870000,540374500
2017-09-01,3.870000,4.340000,3.770000,3.810000,3.810000,237948600
2017-10-01,3.790000,3.790000,2.760000,2.800000,2.800000,398701700
