Date,Open,High,Low,Close,Adj Close,Volume
2012-10-01,21.440001,26.400000,18.480000,19.520000,19.520000,2270400
2012-11-01,19.680000,22.480000,17.040001,21.120001,21.120001,2047600
2012-12-01,21.200001,21.520000,8.880000,10.640000,10.640000,6374200
2013-01-01,11.200000,12.800000,10.160000,11.360000,11.360000,2591000
2013-02-01,11.520000,16.320000,9.280000,14.960000,14.960000,4292000
2013-03-01,14.320000,16.959999,13.200000,14.400000,14.400000,3252500
2013-04-01,14.400000,14.560000,11.680000,13.840000,13.840000,1374400
2013-05-01,13.680000,14.640000,11.200000,11.920000,11.920000,1937100
2013-06-01,11.840000,16.799999,10.000000,13.680000,13.680000,1632300
2013-07-01,13.840000,14.400000,12.000000,12.400000,12.400000,716700
2013-08-01,12.560000,14.000000,12.000000,13.600000,13.600000,1437500
2013-09-01,14.000000,17.920000,13.920000,14.800000,14.800000,1542600
2013-10-01,14.800000,27.600000,14.800000,23.360001,23.360001,6733200
2013-11-01,23.760000,26.160000,18.799999,25.840000,25.840000,6508500
2013-12-01,26.080000,28.000000,21.600000,27.520000,27.520000,4660300
2014-01-01,27.440001,37.200001,26.080000,35.439999,35.439999,7834200
2014-02-01,35.520000,41.520000,31.600000,34.799999,34.799999,6415600
2014-03-01,34.560001,37.439999,21.280001,22.799999,22.799999,13487700
2014-04-01,22.959999,24.799999,18.320000,19.520000,19.520000,7387100
2014-05-01,19.840000,20.719999,14.800000,18.400000,18.400000,4084900
2014-06-01,18.160000,18.160000,13.040000,16.080000,16.080000,8789200
2014-07-01,16.080000,19.120001,10.560000,10.560000,10.560000,6113700
2014-08-01,10.640000,11.760000,9.440000,10.800000,10.800000,5356600
2014-09-01,11.040000,11.440000,9.120000,9.200000,9.200000,3681600
2014-10-01,9.280000,11.360000,8.560000,10.160000,10.160000,4933000
2014-11-01,10.240000,11.840000,8.960000,9.120000,9.120000,5377900
2014-12-01,9.200000,11.680000,8.640000,10.960000,10.960000,6420400
2015-01-01,11.200000,11.840000,10.080000,10.800000,10.800000,47904600
2015-02-01,11.840000,13.600000,9.760000,13.440000,13.440000,60760700
2015-03-01,13.600000,15.680000,9.360000,10.960000,10.960000,111716100
2015-04-01,11.040000,13.520000,10.720000,11.120000,11.120000,41335900
2015-05-01,11.040000,13.920000,10.560000,13.600000,13.600000,41644600
2015-06-01,13.840000,14.320000,12.400000,13.440000,13.440000,53094000
2015-07-01,14.000000,21.650000,12.290000,19.309999,19.309999,22129800
2015-08-01,19.260000,20.780001,15.170000,19.219999,19.219999,10386700
2015-09-01,18.610001,21.030001,12.200000,13.500000,13.500000,9283800
2015-10-01,13.590000,14.140000,10.410000,11.790000,11.790000,10216000
2015-11-01,11.860000,16.559999,11.410000,15.430000,15.430000,6621700
2015-12-01,15.540000,16.080000,13.180000,14.740000,14.740000,8383700
2016-01-01,14.340000,14.600000,9.020000,9.480000,9.480000,6653000
2016-02-01,9.500000,10.870000,7.900000,10.600000,10.600000,5209000
2016-03-01,10.700000,11.170000,8.340000,9.240000,9.240000,6291900
2016-04-01,9.180000,11.980000,9.100000,10.250000,10.250000,2901500
2016-05-01,10.360000,10.630000,8.660000,10.080000,10.080000,2805600
2016-06-01,10.080000,10.850000,7.330000,8.050000,8.050000,3777200
2016-07-01,8.110000,9.230000,7.740000,9.130000,9.130000,2941900
2016-08-01,9.130000,10.050000,8.190000,8.720000,8.720000,3056100
2016-09-01,8.780000,11.590000,7.900000,11.430000,11.430000,4509400
2016-10-01,11.350000,11.540000,7.900000,8.150000,8.150000,3308600
2016-11-01,8.150000,13.700000,7.500000,12.600000,12.600000,5425500
2016-12-01,12.650000,13.450000,11.150000,12.150000,12.150000,4246200
2017-01-01,12.350000,13.400000,7.800000,8.050000,8.050000,5504500
2017-02-01,8.150000,11.130000,7.700000,10.350000,10.350000,7678600
2017-03-01,10.550000,11.400000,8.500000,10.850000,10.850000,5467300
2017-04-01,10.850000,11.380000,10.200000,11.000000,11.000000,2271200
2017-05-01,10.900000,13.830000,10.550000,12.700000,12.700000,5054200
2017-06-01,12.750000,15.400000,12.640000,14.500000,14.500000,6131400
2017-07-01,14.500000,15.200000,11.750000,12.000000,12.000000,4399700
2017-08-01,12.100000,13.150000,10.050000,11.850000,11.850000,7866900
2017-09-01,11.950000,37.549999,11.800000,35.049999,35.049999,49417700
2017-10-01,36.500000,41.799999,35.650002,37.500000,37.500000,42157300
