Date,Open,High,Low,Close,Adj Close,Volume
2012-10-01,30.820000,32.830002,29.559999,30.160000,30.016556,9831000
2012-11-01,29.980000,33.610001,29.260000,33.299999,33.141621,11040000
2012-12-01,32.830002,37.000000,32.549999,36.939999,36.764309,9847900
2013-01-01,37.689999,38.750000,36.180000,37.689999,37.510742,18041800
2013-02-01,38.009998,38.660000,36.279999,37.439999,37.261932,11749000
2013-03-01,37.340000,40.000000,37.139999,38.259998,38.078030,7290500
2013-04-01,37.070000,41.029999,36.369999,39.980000,39.789852,15023100
2013-05-01,39.389999,42.130001,37.570000,37.570000,37.391312,14405800
2013-06-01,37.320000,37.900002,35.150002,37.250000,37.072834,11632100
2013-07-01,37.349998,39.439999,37.000000,37.139999,36.963360,8992300
2013-08-01,37.060001,39.090000,35.860001,35.939999,35.769066,6862700
2013-09-01,37.040001,39.860001,36.320000,38.139999,37.958603,9313700
2013-10-01,38.400002,40.590000,37.709999,39.959999,39.769947,6464900
2013-11-01,39.970001,42.959999,39.090000,42.360001,42.158531,5438200
2013-12-01,42.349998,42.470001,39.810001,41.349998,41.153336,5439600
2014-01-01,41.099998,41.380001,37.369999,37.509998,37.509998,8304700
2014-02-01,37.160000,37.369999,35.419998,36.049999,36.049999,11528900
2014-03-01,36.459999,37.400002,34.240002,35.340000,35.340000,15640700
2014-04-01,35.270000,35.700001,32.419998,33.299999,33.299999,24970900
2014-05-01,33.560001,35.230000,32.680000,35.180000,35.180000,19037900
2014-06-01,35.279999,35.919998,34.459999,34.990002,34.990002,10801500
2014-07-01,35.060001,36.020000,34.650002,34.880001,34.880001,12366300
2014-08-01,34.930000,34.980000,33.549999,34.049999,34.049999,15111800
2014-09-01,33.820000,34.849998,33.680000,34.279999,34.279999,14444600
2014-10-01,34.139999,34.160000,29.299999,32.119999,32.119999,38953400
2014-11-01,32.110001,32.430000,30.250000,30.320000,30.320000,21958600
2014-12-01,30.389999,31.250000,28.830000,29.520000,29.520000,33897100
2015-01-01,29.670000,31.400000,28.610001,30.219999,30.219999,24416300
2015-02-01,31.350000,33.720001,30.910000,33.139999,33.139999,17296100
2015-03-01,33.080002,34.619999,32.599998,32.759998,32.759998,18895900
2015-04-01,32.689999,36.439999,32.419998,33.529999,33.529999,17554600
2015-05-01,34.099998,35.400002,33.599998,34.220001,34.220001,16429800
2015-06-01,34.340000,34.610001,32.000000,32.400002,32.400002,11551700
2015-07-01,32.070000,34.419998,30.889999,33.959999,33.959999,11631900
2015-08-01,34.799999,35.990002,29.000000,31.480000,31.480000,17805100
2015-09-01,30.230000,32.310001,29.280001,29.900000,29.900000,9753200
2015-10-01,30.000000,33.869999,29.750000,33.130001,33.130001,10056800
2015-11-01,33.029999,33.470001,32.020000,32.680000,32.680000,9307400
2015-12-01,33.180000,33.419998,31.180000,31.930000,31.930000,10742600
2016-01-01,30.860001,31.000000,26.410000,27.020000,27.020000,17342400
2016-02-01,27.620001,27.930000,24.559999,25.709999,25.709999,15791300
2016-03-01,26.040001,28.260000,25.990000,27.340000,27.340000,12785900
2016-04-01,26.340000,28.740000,25.530001,26.959999,26.959999,15621900
2016-05-01,27.100000,28.260000,26.230000,27.980000,27.980000,19333500
2016-06-01,27.809999,27.809999,24.520000,25.330000,25.330000,20263100
2016-07-01,25.110001,27.360001,24.030001,27.120001,27.120001,17499800
2016-08-01,27.120001,31.059999,27.120001,30.809999,30.809999,14544400
2016-09-01,30.969999,31.180000,28.620001,28.920000,28.920000,16753900
2016-10-01,28.959999,30.500000,28.900000,29.830000,29.830000,14955100
2016-11-01,29.400000,29.799999,27.510000,29.740000,29.740000,13474500
2016-12-01,29.610001,30.660000,29.090000,29.190001,29.190001,13246500
2017-01-01,29.480000,30.969999,29.420000,29.719999,29.719999,14255500
2017-02-01,30.230000,32.169998,29.889999,30.969999,30.969999,18722500
2017-03-01,31.260000,31.440001,30.180000,30.260000,30.260000,11365800
2017-04-01,30.200001,30.209999,28.160000,29.100000,29.100000,15320900
2017-05-01,28.980000,29.170000,27.360001,27.930000,27.930000,20997500
2017-06-01,28.040001,28.730000,27.070000,27.389999,27.389999,16937900
2017-07-01,27.480000,28.129999,27.049999,28.020000,28.020000,10190400
2017-08-01,28.799999,28.950001,27.360001,28.100000,28.100000,11269100
2017-09-01,28.190001,30.040001,27.910000,29.559999,29.559999,7893100
2017-10-01,29.559999,31.150000,29.559999,31.090000,31.090000,9730200
